"PROVINCE","DateName","tempC","Year"
"Cold Temperate Northwest Atlantic","1962.03.16",3.94294393693025,1962
"Cold Temperate Northwest Pacific","1962.03.16",2.65510359765929,1962
"East Central Australian Shelf","1962.03.16",25.0233166164822,1962
"Lusitanian","1962.03.16",16.2475872327817,1962
"Northern European Seas","1962.03.16",6.02743963970328,1962
"Northern New Zealand","1962.03.16",22.334949527468,1962
"Southeast Australian Shelf","1962.03.16",17.0744807144691,1962
"Southwest Australian Shelf","1962.03.16",19.4179695417296,1962
"Warm Temperate Northeast Pacific","1962.03.16",16.9413902209355,1962
"Warm Temperate Southeastern Pacific","1962.03.16",20.1847739900861,1962
"West Central Australian Shelf","1962.03.16",23.7016252790179,1962
"Agulhas","1962.04.16",21.239730469168,1962
"Arctic","1962.04.16",-1.07530305164991,1962
"Benguela","1962.04.16",20.7317122953484,1962
"Cold Temperate Northeast Pacific","1962.04.16",5.99478592929386,1962
"Cold Temperate Northwest Atlantic","1962.04.16",5.11093493117081,1962
"Cold Temperate Northwest Pacific","1962.04.16",3.7940286740031,1962
"East Central Australian Shelf","1962.04.16",23.1747216966417,1962
"Lusitanian","1962.04.16",16.6306026669957,1962
"Northern European Seas","1962.04.16",6.68589481317772,1962
"Northern New Zealand","1962.04.16",21.3630099126271,1962
"Southeast Australian Shelf","1962.04.16",16.2014010610252,1962
"Southwest Australian Shelf","1962.04.16",19.0280856546366,1962
"Warm Temperate Northeast Pacific","1962.04.16",17.5539041482485,1962
"Warm Temperate Southeastern Pacific","1962.04.16",19.0217621976679,1962
"West Central Australian Shelf","1962.04.16",23.3985626220703,1962
"Agulhas","1962.05.16",19.9858276158163,1962
"Arctic","1962.05.16",-0.868376302215773,1962
"Benguela","1962.05.16",19.0007972717285,1962
"Cold Temperate Northeast Pacific","1962.05.16",7.10871976046335,1962
"Cold Temperate Northwest Atlantic","1962.05.16",7.64679532588183,1962
"Cold Temperate Northwest Pacific","1962.05.16",5.63580102647004,1962
"East Central Australian Shelf","1962.05.16",21.7579658508301,1962
"Lusitanian","1962.05.16",17.5317455266146,1962
"Northern European Seas","1962.05.16",7.9439888909178,1962
"Northern New Zealand","1962.05.16",20.2886975833348,1962
"Southeast Australian Shelf","1962.05.16",14.8105409145355,1962
"Southwest Australian Shelf","1962.05.16",17.9334214588381,1962
"Warm Temperate Northeast Pacific","1962.05.16",18.3016668191323,1962
"Warm Temperate Southeastern Pacific","1962.05.16",18.2745101854399,1962
"West Central Australian Shelf","1962.05.16",23.1901695251465,1962
"Agulhas","1962.06.16",18.9532318376515,1962
"Arctic","1962.06.16",-0.164437242017224,1962
"Benguela","1962.06.16",17.975158645446,1962
"Cold Temperate Northeast Pacific","1962.06.16",8.99729669094086,1962
"Cold Temperate Northwest Atlantic","1962.06.16",11.7810111753233,1962
"Cold Temperate Northwest Pacific","1962.06.16",8.99616675425882,1962
"East Central Australian Shelf","1962.06.16",20.8085262298584,1962
"Lusitanian","1962.06.16",19.2541430204507,1962
"Northern European Seas","1962.06.16",10.0292971273638,1962
"Northern New Zealand","1962.06.16",18.9592457158225,1962
"Southeast Australian Shelf","1962.06.16",13.8382092755416,1962
"Southwest Australian Shelf","1962.06.16",16.82109878648,1962
"Warm Temperate Northeast Pacific","1962.06.16",18.7779515706576,1962
"Warm Temperate Southeastern Pacific","1962.06.16",17.0278134469862,1962
"West Central Australian Shelf","1962.06.16",21.3812045506069,1962
"Agulhas","1962.07.16",18.6578418653305,1962
"Arctic","1962.07.16",1.20365441760746,1962
"Benguela","1962.07.16",16.8309777156416,1962
"Cold Temperate Northeast Pacific","1962.07.16",11.5314112027486,1962
"Cold Temperate Northwest Atlantic","1962.07.16",15.6310614439157,1962
"Cold Temperate Northwest Pacific","1962.07.16",12.8017827207095,1962
"East Central Australian Shelf","1962.07.16",19.6803396436903,1962
"Lusitanian","1962.07.16",21.2262010638346,1962
"Northern European Seas","1962.07.16",11.8711578274673,1962
"Northern New Zealand","1962.07.16",17.6685298340661,1962
"Southeast Australian Shelf","1962.07.16",13.1308587090722,1962
"Southwest Australian Shelf","1962.07.16",15.9397674506565,1962
"Warm Temperate Northeast Pacific","1962.07.16",21.3332259930097,1962
"Warm Temperate Southeastern Pacific","1962.07.16",15.894053428204,1962
"West Central Australian Shelf","1962.07.16",21.038797215053,1962
"Agulhas","1962.08.16",18.2032916578528,1962
"Arctic","1962.08.16",2.20817344381446,1962
"Benguela","1962.08.16",16.4720987067165,1962
"Cold Temperate Northeast Pacific","1962.08.16",13.0343729019165,1962
"Cold Temperate Northwest Atlantic","1962.08.16",17.893132854294,1962
"Cold Temperate Northwest Pacific","1962.08.16",15.4198468613298,1962
"East Central Australian Shelf","1962.08.16",18.9812050713433,1962
"Lusitanian","1962.08.16",22.0122200114615,1962
"Northern European Seas","1962.08.16",12.6807761642168,1962
"Northern New Zealand","1962.08.16",16.9465262378965,1962
"Southeast Australian Shelf","1962.08.16",12.5325284990771,1962
"Southwest Australian Shelf","1962.08.16",15.5164896317248,1962
"Warm Temperate Northeast Pacific","1962.08.16",23.2093473947965,1962
"Warm Temperate Southeastern Pacific","1962.08.16",15.439994006962,1962
"West Central Australian Shelf","1962.08.16",20.3301060812814,1962
"Agulhas","1962.09.16",18.6547817596018,1962
"Arctic","1962.09.16",1.99737298460405,1962
"Benguela","1962.09.16",16.3889347099396,1962
"Cold Temperate Northeast Pacific","1962.09.16",12.2299509775071,1962
"Cold Temperate Northwest Atlantic","1962.09.16",16.5409910600264,1962
"Cold Temperate Northwest Pacific","1962.09.16",14.3159633246187,1962
"East Central Australian Shelf","1962.09.16",19.8826072269016,1962
"Lusitanian","1962.09.16",22.3032597855434,1962
"Northern European Seas","1962.09.16",11.8595096687101,1962
"Northern New Zealand","1962.09.16",17.0556660209383,1962
"Southeast Australian Shelf","1962.09.16",12.4152836388555,1962
"Southwest Australian Shelf","1962.09.16",15.3232135592767,1962
"Warm Temperate Northeast Pacific","1962.09.16",22.987967986327,1962
"Warm Temperate Southeastern Pacific","1962.09.16",15.2663864903636,1962
"West Central Australian Shelf","1962.09.16",20.093856048584,1962
"Agulhas","1962.10.16",19.2750158179296,1962
"Arctic","1962.10.16",0.699478639145916,1962
"Benguela","1962.10.16",16.9215762471578,1962
"Cold Temperate Northeast Pacific","1962.10.16",9.95940938677107,1962
"Cold Temperate Northwest Atlantic","1962.10.16",13.4526052501175,1962
"Cold Temperate Northwest Pacific","1962.10.16",10.8116532621318,1962
"East Central Australian Shelf","1962.10.16",20.4860547383626,1962
"Lusitanian","1962.10.16",21.1224155554035,1962
"Northern European Seas","1962.10.16",10.6520698862256,1962
"Northern New Zealand","1962.10.16",17.9397724100522,1962
"Southeast Australian Shelf","1962.10.16",12.5744552612305,1962
"Southwest Australian Shelf","1962.10.16",15.4030971707038,1962
"Warm Temperate Northeast Pacific","1962.10.16",22.4330819936899,1962
"Warm Temperate Southeastern Pacific","1962.10.16",15.8770424112097,1962
"West Central Australian Shelf","1962.10.16",19.9949420383998,1962
"Agulhas","1962.11.16",20.0464918319493,1962
"Arctic","1962.11.16",-0.304074626020559,1962
"Benguela","1962.11.16",17.732717491058,1962
"Cold Temperate Northeast Pacific","1962.11.16",8.23605234736488,1962
"Cold Temperate Northwest Atlantic","1962.11.16",10.3653478347338,1962
"Cold Temperate Northwest Pacific","1962.11.16",7.16262653735402,1962
"East Central Australian Shelf","1962.11.16",22.0679764217801,1962
"Lusitanian","1962.11.16",19.0977683899387,1962
"Northern European Seas","1962.11.16",8.81864631535872,1962
"Northern New Zealand","1962.11.16",18.8282681192671,1962
"Southeast Australian Shelf","1962.11.16",13.5949351787567,1962
"Southwest Australian Shelf","1962.11.16",16.4570690101048,1962
"Warm Temperate Northeast Pacific","1962.11.16",21.7480133496798,1962
"Warm Temperate Southeastern Pacific","1962.11.16",17.0437816396936,1962
"West Central Australian Shelf","1962.11.16",20.5342056274414,1962
"Agulhas","1962.12.16",21.7865731748816,1962
"Arctic","1962.12.16",-0.74392103999891,1962
"Benguela","1962.12.16",19.205424113446,1962
"Cold Temperate Northeast Pacific","1962.12.16",6.97047781376612,1962
"Cold Temperate Northwest Atlantic","1962.12.16",7.73334655984417,1962
"Cold Temperate Northwest Pacific","1962.12.16",4.79086583726465,1962
"East Central Australian Shelf","1962.12.16",23.3397465599908,1962
"Lusitanian","1962.12.16",17.7107419839641,1962
"Northern European Seas","1962.12.16",7.73298288111417,1962
"Northern New Zealand","1962.12.16",20.363552400044,1962
"Southeast Australian Shelf","1962.12.16",14.8235145930586,1962
"Southwest Australian Shelf","1962.12.16",17.6701737799734,1962
"Warm Temperate Northeast Pacific","1962.12.16",19.8927175081693,1962
"Warm Temperate Southeastern Pacific","1962.12.16",18.7550829602526,1962
"West Central Australian Shelf","1962.12.16",21.758058983939,1962
"Agulhas","1963.01.16",22.2890811554373,1963
"Arctic","1963.01.16",-0.969469621937263,1963
"Benguela","1963.01.16",21.2098298360066,1963
"Cold Temperate Northeast Pacific","1963.01.16",6.52359131234033,1963
"Cold Temperate Northwest Atlantic","1963.01.16",5.57680559453073,1963
"Cold Temperate Northwest Pacific","1963.01.16",2.99596037113503,1963
"East Central Australian Shelf","1963.01.16",24.4909463670519,1963
"Lusitanian","1963.01.16",16.5863763053945,1963
"Northern European Seas","1963.01.16",6.26296904874298,1963
"Northern New Zealand","1963.01.16",21.5484189305987,1963
"Southeast Australian Shelf","1963.01.16",16.4240347188095,1963
"Southwest Australian Shelf","1963.01.16",18.7185169615835,1963
"Warm Temperate Northeast Pacific","1963.01.16",18.3584384092918,1963
"Warm Temperate Southeastern Pacific","1963.01.16",20.5879902591953,1963
"West Central Australian Shelf","1963.01.16",22.6681521824428,1963
"Agulhas","1963.02.15",22.9027204905471,1963
"Arctic","1963.02.15",-1.10912557856339,1963
"Benguela","1963.02.15",21.7326605233801,1963
"Cold Temperate Northeast Pacific","1963.02.15",6.21311973191443,1963
"Cold Temperate Northwest Atlantic","1963.02.15",4.43623201360742,1963
"Cold Temperate Northwest Pacific","1963.02.15",2.22207164831434,1963
"East Central Australian Shelf","1963.02.15",25.5094254811605,1963
"Lusitanian","1963.02.15",15.9510446106828,1963
"Northern European Seas","1963.02.15",5.68614253328656,1963
"Northern New Zealand","1963.02.15",22.1321043457304,1963
"Southeast Australian Shelf","1963.02.15",17.0408367370737,1963
"Southwest Australian Shelf","1963.02.15",19.2759997529804,1963
"Warm Temperate Northeast Pacific","1963.02.15",18.0750951033372,1963
"Warm Temperate Southeastern Pacific","1963.02.15",21.042063527293,1963
"West Central Australian Shelf","1963.02.15",23.5388752528599,1963
"Agulhas","1963.03.16",21.9791427246512,1963
"Arctic","1963.03.16",-1.14298801436706,1963
"Benguela","1963.03.16",21.6392191921372,1963
"Cold Temperate Northeast Pacific","1963.03.16",6.13786820542245,1963
"Cold Temperate Northwest Atlantic","1963.03.16",4.26121535680288,1963
"Cold Temperate Northwest Pacific","1963.03.16",2.46677845726933,1963
"East Central Australian Shelf","1963.03.16",25.4119785732693,1963
"Lusitanian","1963.03.16",15.8871874137213,1963
"Northern European Seas","1963.03.16",5.74193643005389,1963
"Northern New Zealand","1963.03.16",21.7489982502801,1963
"Southeast Australian Shelf","1963.03.16",16.6877342750286,1963
"Southwest Australian Shelf","1963.03.16",19.5046479387103,1963
"Warm Temperate Northeast Pacific","1963.03.16",17.7989452160322,1963
"Warm Temperate Southeastern Pacific","1963.03.16",21.2776654602645,1963
"West Central Australian Shelf","1963.03.16",24.1258935655866,1963
"Agulhas","1963.04.16",21.1480424698085,1963
"Arctic","1963.04.16",-1.09847294663798,1963
"Benguela","1963.04.16",20.9197295545095,1963
"Cold Temperate Northeast Pacific","1963.04.16",6.27896524610974,1963
"Cold Temperate Northwest Atlantic","1963.04.16",4.92289719552539,1963
"Cold Temperate Northwest Pacific","1963.04.16",3.30208855479116,1963
"East Central Australian Shelf","1963.04.16",24.2761480543349,1963
"Lusitanian","1963.04.16",16.4279947056866,1963
"Northern European Seas","1963.04.16",6.38018710590758,1963
"Northern New Zealand","1963.04.16",20.7905136517116,1963
"Southeast Australian Shelf","1963.04.16",15.7546871119532,1963
"Southwest Australian Shelf","1963.04.16",18.8660630460055,1963
"Warm Temperate Northeast Pacific","1963.04.16",18.2864498175107,1963
"Warm Temperate Southeastern Pacific","1963.04.16",19.8042355884205,1963
"West Central Australian Shelf","1963.04.16",23.8392164502825,1963
"Agulhas","1963.05.16",20.2676464237579,1963
"Arctic","1963.05.16",-0.846387492760309,1963
"Benguela","1963.05.16",20.0633333045316,1963
"Cold Temperate Northeast Pacific","1963.05.16",7.64922585203534,1963
"Cold Temperate Northwest Atlantic","1963.05.16",7.32019920401521,1963
"Cold Temperate Northwest Pacific","1963.05.16",5.28814333034297,1963
"East Central Australian Shelf","1963.05.16",22.8445313347711,1963
"Lusitanian","1963.05.16",17.4040013863736,1963
"Northern European Seas","1963.05.16",7.82636860991424,1963
"Northern New Zealand","1963.05.16",19.5290496349335,1963
"Southeast Australian Shelf","1963.05.16",14.8435976340853,1963
"Southwest Australian Shelf","1963.05.16",18.0414459120552,1963
"Warm Temperate Northeast Pacific","1963.05.16",19.0750175806192,1963
"Warm Temperate Southeastern Pacific","1963.05.16",18.9493724525749,1963
"West Central Australian Shelf","1963.05.16",22.921034513201,1963
"Agulhas","1963.06.16",19.2257364874017,1963
"Arctic","1963.06.16",-0.139395731466788,1963
"Benguela","1963.06.16",18.9504049370088,1963
"Cold Temperate Northeast Pacific","1963.06.16",9.35807950042543,1963
"Cold Temperate Northwest Atlantic","1963.06.16",11.8176584846371,1963
"Cold Temperate Northwest Pacific","1963.06.16",8.47551104385559,1963
"East Central Australian Shelf","1963.06.16",21.0184399922689,1963
"Lusitanian","1963.06.16",19.0899916527255,1963
"Northern European Seas","1963.06.16",10.8757235333605,1963
"Northern New Zealand","1963.06.16",17.9823388457298,1963
"Southeast Australian Shelf","1963.06.16",13.954606072656,1963
"Southwest Australian Shelf","1963.06.16",17.0412056131183,1963
"Warm Temperate Northeast Pacific","1963.06.16",19.5617829377835,1963
"Warm Temperate Southeastern Pacific","1963.06.16",17.1685236584057,1963
"West Central Australian Shelf","1963.06.16",21.083381652832,1963
"Agulhas","1963.07.16",18.5257386899974,1963
"Arctic","1963.07.16",1.11496021953225,1963
"Benguela","1963.07.16",17.4419369640121,1963
"Cold Temperate Northeast Pacific","1963.07.16",11.4869300808225,1963
"Cold Temperate Northwest Atlantic","1963.07.16",16.1848469723712,1963
"Cold Temperate Northwest Pacific","1963.07.16",12.533964769481,1963
"East Central Australian Shelf","1963.07.16",19.5697478824192,1963
"Lusitanian","1963.07.16",21.1465824626436,1963
"Northern European Seas","1963.07.16",12.375571363827,1963
"Northern New Zealand","1963.07.16",17.1022430062294,1963
"Southeast Australian Shelf","1963.07.16",13.0255905841959,1963
"Southwest Australian Shelf","1963.07.16",15.9066210332906,1963
"Warm Temperate Northeast Pacific","1963.07.16",22.1903223257798,1963
"Warm Temperate Southeastern Pacific","1963.07.16",16.4856363705226,1963
"West Central Australian Shelf","1963.07.16",20.1042478288923,1963
"Agulhas","1963.08.16",18.2720979272503,1963
"Arctic","1963.08.16",2.19936295121851,1963
"Benguela","1963.08.16",16.8880950399192,1963
"Cold Temperate Northeast Pacific","1963.08.16",13.0725099064055,1963
"Cold Temperate Northwest Atlantic","1963.08.16",17.8571439732562,1963
"Cold Temperate Northwest Pacific","1963.08.16",15.7247887180276,1963
"East Central Australian Shelf","1963.08.16",19.1291439056396,1963
"Lusitanian","1963.08.16",21.8753413193978,1963
"Northern European Seas","1963.08.16",13.1403955760992,1963
"Northern New Zealand","1963.08.16",16.5818060977118,1963
"Southeast Australian Shelf","1963.08.16",12.8401580679006,1963
"Southwest Australian Shelf","1963.08.16",15.3706407906874,1963
"Warm Temperate Northeast Pacific","1963.08.16",23.8657851585975,1963
"Warm Temperate Southeastern Pacific","1963.08.16",15.937132959242,1963
"West Central Australian Shelf","1963.08.16",19.7740055084229,1963
"Agulhas","1963.09.16",18.7626002586051,1963
"Arctic","1963.09.16",1.89723642129839,1963
"Benguela","1963.09.16",17.0759613542672,1963
"Cold Temperate Northeast Pacific","1963.09.16",12.9782995292119,1963
"Cold Temperate Northwest Atlantic","1963.09.16",16.0707065089718,1963
"Cold Temperate Northwest Pacific","1963.09.16",14.0395901170495,1963
"East Central Australian Shelf","1963.09.16",19.6372286054823,1963
"Lusitanian","1963.09.16",21.4068987961583,1963
"Northern European Seas","1963.09.16",11.9136562959203,1963
"Northern New Zealand","1963.09.16",16.616650385516,1963
"Southeast Australian Shelf","1963.09.16",12.4730442556842,1963
"Southwest Australian Shelf","1963.09.16",15.3492007885339,1963
"Warm Temperate Northeast Pacific","1963.09.16",24.775127355869,1963
"Warm Temperate Southeastern Pacific","1963.09.16",16.0936258427508,1963
"West Central Australian Shelf","1963.09.16",19.9056204114641,1963
"Agulhas","1963.10.16",19.3470639790574,1963
"Arctic","1963.10.16",0.64986710198567,1963
"Benguela","1963.10.16",17.5369256490684,1963
"Cold Temperate Northeast Pacific","1963.10.16",10.8860237814131,1963
"Cold Temperate Northwest Atlantic","1963.10.16",13.1974658874365,1963
"Cold Temperate Northwest Pacific","1963.10.16",10.8709245789541,1963
"East Central Australian Shelf","1963.10.16",20.940263027615,1963
"Lusitanian","1963.10.16",20.7868588146747,1963
"Northern European Seas","1963.10.16",10.2417180038848,1963
"Northern New Zealand","1963.10.16",17.1590254221644,1963
"Southeast Australian Shelf","1963.10.16",13.5150698957772,1963
"Southwest Australian Shelf","1963.10.16",15.6864731446752,1963
"Warm Temperate Northeast Pacific","1963.10.16",24.1363037732931,1963
"Warm Temperate Southeastern Pacific","1963.10.16",15.7153055141499,1963
"West Central Australian Shelf","1963.10.16",19.8432208469936,1963
"Agulhas","1963.11.16",20.4584329422206,1963
"Arctic","1963.11.16",-0.237030442081675,1963
"Benguela","1963.11.16",18.9680881040642,1963
"Cold Temperate Northeast Pacific","1963.11.16",8.56847245466141,1963
"Cold Temperate Northwest Atlantic","1963.11.16",10.4638637147107,1963
"Cold Temperate Northwest Pacific","1963.11.16",7.27879955405242,1963
"East Central Australian Shelf","1963.11.16",22.1461283365885,1963
"Lusitanian","1963.11.16",19.2334055996581,1963
"Northern European Seas","1963.11.16",8.87010662195818,1963
"Northern New Zealand","1963.11.16",18.2165419629642,1963
"Southeast Australian Shelf","1963.11.16",14.0160399469836,1963
"Southwest Australian Shelf","1963.11.16",16.6793323732772,1963
"Warm Temperate Northeast Pacific","1963.11.16",22.2386747690348,1963
"Warm Temperate Southeastern Pacific","1963.11.16",16.9266370612305,1963
"West Central Australian Shelf","1963.11.16",20.6954043252128,1963
"Agulhas","1963.12.16",21.7229306730506,1963
"Arctic","1963.12.16",-0.739068704356953,1963
"Benguela","1963.12.16",20.6805062121656,1963
"Cold Temperate Northeast Pacific","1963.12.16",7.31130867572058,1963
"Cold Temperate Northwest Atlantic","1963.12.16",7.03371226198071,1963
"Cold Temperate Northwest Pacific","1963.12.16",4.98303797101117,1963
"East Central Australian Shelf","1963.12.16",23.1221276601156,1963
"Lusitanian","1963.12.16",17.4292525477057,1963
"Northern European Seas","1963.12.16",7.77603903986373,1963
"Northern New Zealand","1963.12.16",19.8224014384406,1963
"Southeast Australian Shelf","1963.12.16",15.1934712097563,1963
"Southwest Australian Shelf","1963.12.16",17.758467476323,1963
"Warm Temperate Northeast Pacific","1963.12.16",20.512468448052,1963
"Warm Temperate Southeastern Pacific","1963.12.16",18.7020370310003,1963
"West Central Australian Shelf","1963.12.16",21.7980900355748,1963
"Agulhas","1964.01.16",22.6815424357375,1964
"Arctic","1964.01.16",-0.977882959311616,1964
"Benguela","1964.01.16",21.2142881600254,1964
"Cold Temperate Northeast Pacific","1964.01.16",6.26237960883549,1964
"Cold Temperate Northwest Atlantic","1964.01.16",4.08943872745302,1964
"Cold Temperate Northwest Pacific","1964.01.16",3.16319844585984,1964
"East Central Australian Shelf","1964.01.16",24.4037944793701,1964
"Lusitanian","1964.01.16",16.5085739577377,1964
"Northern European Seas","1964.01.16",6.99569929365842,1964
"Northern New Zealand","1964.01.16",21.0912985461099,1964
"Southeast Australian Shelf","1964.01.16",15.7125031372596,1964
"Southwest Australian Shelf","1964.01.16",18.946002348414,1964
"Warm Temperate Northeast Pacific","1964.01.16",19.0517696692393,1964
"Warm Temperate Southeastern Pacific","1964.01.16",20.2716387340001,1964
"West Central Australian Shelf","1964.01.16",22.6244255610875,1964
"Agulhas","1964.02.15",22.7403879818851,1964
"Arctic","1964.02.15",-1.10423744521107,1964
"Benguela","1964.02.15",21.6638991574207,1964
"Cold Temperate Northeast Pacific","1964.02.15",5.86486199469793,1964
"Cold Temperate Northwest Atlantic","1964.02.15",3.16594009097297,1964
"Cold Temperate Northwest Pacific","1964.02.15",2.37705733503334,1964
"East Central Australian Shelf","1964.02.15",25.5198263804118,1964
"Lusitanian","1964.02.15",16.098631324384,1964
"Northern European Seas","1964.02.15",6.61905174120417,1964
"Northern New Zealand","1964.02.15",21.813690492085,1964
"Southeast Australian Shelf","1964.02.15",16.2870788985285,1964
"Southwest Australian Shelf","1964.02.15",19.0401048660278,1964
"Warm Temperate Northeast Pacific","1964.02.15",18.2906050040172,1964
"Warm Temperate Southeastern Pacific","1964.02.15",20.7783403953949,1964
"West Central Australian Shelf","1964.02.15",23.0824125017439,1964
"Agulhas","1964.03.16",22.9359708289578,1964
"Arctic","1964.03.16",-1.09718980901373,1964
"Benguela","1964.03.16",21.1799604576754,1964
"Cold Temperate Northeast Pacific","1964.03.16",5.41638165712357,1964
"Cold Temperate Northwest Atlantic","1964.03.16",3.39431500176971,1964
"Cold Temperate Northwest Pacific","1964.03.16",2.45465737556418,1964
"East Central Australian Shelf","1964.03.16",25.2254809909397,1964
"Lusitanian","1964.03.16",15.9198759450208,1964
"Northern European Seas","1964.03.16",6.40978360086117,1964
"Northern New Zealand","1964.03.16",21.6745429720197,1964
"Southeast Australian Shelf","1964.03.16",16.0545234926816,1964
"Southwest Australian Shelf","1964.03.16",18.9427996761394,1964
"Warm Temperate Northeast Pacific","1964.03.16",17.2894218518184,1964
"Warm Temperate Southeastern Pacific","1964.03.16",19.8437722069877,1964
"West Central Australian Shelf","1964.03.16",23.3405903407506,1964
"Agulhas","1964.04.16",21.3031109587787,1964
"Arctic","1964.04.16",-1.0237075246342,1964
"Benguela","1964.04.16",20.0035091078425,1964
"Cold Temperate Northeast Pacific","1964.04.16",5.556274274985,1964
"Cold Temperate Northwest Atlantic","1964.04.16",4.57662621893726,1964
"Cold Temperate Northwest Pacific","1964.04.16",3.38818770085632,1964
"East Central Australian Shelf","1964.04.16",24.1300785488553,1964
"Lusitanian","1964.04.16",16.1483809195909,1964
"Northern European Seas","1964.04.16",6.79982051646934,1964
"Northern New Zealand","1964.04.16",20.4552711078099,1964
"Southeast Australian Shelf","1964.04.16",15.7375961912089,1964
"Southwest Australian Shelf","1964.04.16",18.2016844659481,1964
"Warm Temperate Northeast Pacific","1964.04.16",17.42935358561,1964
"Warm Temperate Southeastern Pacific","1964.04.16",19.301798312695,1964
"West Central Australian Shelf","1964.04.16",22.6571182795933,1964
"Agulhas","1964.05.16",20.0870477859288,1964
"Arctic","1964.05.16",-0.790749270940755,1964
"Benguela","1964.05.16",19.0267032715211,1964
"Cold Temperate Northeast Pacific","1964.05.16",6.58124859276272,1964
"Cold Temperate Northwest Atlantic","1964.05.16",7.55457941483665,1964
"Cold Temperate Northwest Pacific","1964.05.16",5.79279614046012,1964
"East Central Australian Shelf","1964.05.16",22.7303371853299,1964
"Lusitanian","1964.05.16",17.9267464004107,1964
"Northern European Seas","1964.05.16",8.53613428124842,1964
"Northern New Zealand","1964.05.16",19.43907054833,1964
"Southeast Australian Shelf","1964.05.16",14.658392782869,1964
"Southwest Australian Shelf","1964.05.16",17.6607151121463,1964
"Warm Temperate Northeast Pacific","1964.05.16",18.150699698008,1964
"Warm Temperate Southeastern Pacific","1964.05.16",17.259577924555,1964
"West Central Australian Shelf","1964.05.16",22.3061383383615,1964
"Agulhas","1964.06.16",18.9396584654508,1964
"Arctic","1964.06.16",-0.171354012883648,1964
"Benguela","1964.06.16",17.77851474716,1964
"Cold Temperate Northeast Pacific","1964.06.16",8.9721543664024,1964
"Cold Temperate Northwest Atlantic","1964.06.16",11.707626410893,1964
"Cold Temperate Northwest Pacific","1964.06.16",8.89537149994341,1964
"East Central Australian Shelf","1964.06.16",21.3629207187229,1964
"Lusitanian","1964.06.16",19.3014294093087,1964
"Northern European Seas","1964.06.16",10.6566734008069,1964
"Northern New Zealand","1964.06.16",18.3471071294376,1964
"Southeast Australian Shelf","1964.06.16",13.6583207146875,1964
"Southwest Australian Shelf","1964.06.16",16.5799198600481,1964
"Warm Temperate Northeast Pacific","1964.06.16",18.9547071732008,1964
"Warm Temperate Southeastern Pacific","1964.06.16",16.4026933645273,1964
"West Central Australian Shelf","1964.06.16",21.0274017878941,1964
"Agulhas","1964.07.16",18.1004004021213,1964
"Arctic","1964.07.16",1.1616991258253,1964
"Benguela","1964.07.16",16.7895154148699,1964
"Cold Temperate Northeast Pacific","1964.07.16",10.7311808915365,1964
"Cold Temperate Northwest Atlantic","1964.07.16",16.0805794485323,1964
"Cold Temperate Northwest Pacific","1964.07.16",12.0326334483003,1964
"East Central Australian Shelf","1964.07.16",19.7479388342963,1964
"Lusitanian","1964.07.16",21.0075859863486,1964
"Northern European Seas","1964.07.16",12.2295792674119,1964
"Northern New Zealand","1964.07.16",17.2490776862417,1964
"Southeast Australian Shelf","1964.07.16",12.674439734426,1964
"Southwest Australian Shelf","1964.07.16",15.5049669967507,1964
"Warm Temperate Northeast Pacific","1964.07.16",21.1943695361798,1964
"Warm Temperate Southeastern Pacific","1964.07.16",15.2637846067354,1964
"West Central Australian Shelf","1964.07.16",20.4628193446568,1964
"Agulhas","1964.08.16",17.570229739359,1964
"Arctic","1964.08.16",2.06943323954809,1964
"Benguela","1964.08.16",16.0291900290064,1964
"Cold Temperate Northeast Pacific","1964.08.16",11.7796564397358,1964
"Cold Temperate Northwest Atlantic","1964.08.16",17.3130664249043,1964
"Cold Temperate Northwest Pacific","1964.08.16",15.1095143164674,1964
"East Central Australian Shelf","1964.08.16",19.5459091186523,1964
"Lusitanian","1964.08.16",21.9386757012182,1964
"Northern European Seas","1964.08.16",12.7101427384143,1964
"Northern New Zealand","1964.08.16",16.7770614283425,1964
"Southeast Australian Shelf","1964.08.16",12.2818779534307,1964
"Southwest Australian Shelf","1964.08.16",15.0576099989549,1964
"Warm Temperate Northeast Pacific","1964.08.16",22.1855647013738,1964
"Warm Temperate Southeastern Pacific","1964.08.16",14.7066206560506,1964
"West Central Australian Shelf","1964.08.16",19.6003578730992,1964
"Agulhas","1964.09.16",17.9894752633082,1964
"Arctic","1964.09.16",1.8624127214858,1964
"Benguela","1964.09.16",15.6860349034689,1964
"Cold Temperate Northeast Pacific","1964.09.16",11.3468015920548,1964
"Cold Temperate Northwest Atlantic","1964.09.16",15.8906679467841,1964
"Cold Temperate Northwest Pacific","1964.09.16",13.686638734112,1964
"East Central Australian Shelf","1964.09.16",20.0751951429579,1964
"Lusitanian","1964.09.16",22.2163382792633,1964
"Northern European Seas","1964.09.16",11.8739004539994,1964
"Northern New Zealand","1964.09.16",16.4609656248774,1964
"Southeast Australian Shelf","1964.09.16",12.2773744320047,1964
"Southwest Australian Shelf","1964.09.16",15.0556995463821,1964
"Warm Temperate Northeast Pacific","1964.09.16",22.4246198580815,1964
"Warm Temperate Southeastern Pacific","1964.09.16",15.0078321184431,1964
"West Central Australian Shelf","1964.09.16",19.4465749468122,1964
"Agulhas","1964.10.16",18.9269812858268,1964
"Arctic","1964.10.16",0.567152736258623,1964
