"REALM","DateName","tempC","Year"
"Temperate Australasia","1962.12.16",17.485560192206,1962
"Temperate Northern Atlantic","1962.12.16",12.7946140534348,1962
"Temperate Northern Pacific","1962.12.16",8.27077425590669,1962
"Temperate South America","1962.12.16",15.137315729563,1962
"Temperate Southern Africa","1962.12.16",19.3801995533977,1962
"Arctic","1963.01.16",-0.969469621937263,1963
"Temperate Australasia","1963.01.16",18.6692102106208,1963
"Temperate Northern Atlantic","1963.01.16",11.2660384366748,1963
"Temperate Northern Pacific","1963.01.16",6.82943225406428,1963
"Temperate South America","1963.01.16",16.2514902268729,1963
"Temperate Southern Africa","1963.01.16",20.5403371462362,1963
"Arctic","1963.02.15",-1.10912557856339,1963
"Temperate Australasia","1963.02.15",19.2746470198672,1963
"Temperate Northern Atlantic","1963.02.15",10.4913897253977,1963
"Temperate Northern Pacific","1963.02.15",6.19378756089249,1963
"Temperate South America","1963.02.15",16.8932495216667,1963
"Temperate Southern Africa","1963.02.15",21.2691514939826,1963
"Arctic","1963.03.16",-1.14298801436706,1963
"Temperate Australasia","1963.03.16",18.9504630308885,1963
"Temperate Northern Atlantic","1963.03.16",10.5637585380768,1963
"Temperate Northern Pacific","1963.03.16",6.38370630604131,1963
"Temperate South America","1963.03.16",16.5603076466599,1963
"Temperate Southern Africa","1963.03.16",20.8266859974353,1963
"Arctic","1963.04.16",-1.09847294663798,1963
"Temperate Australasia","1963.04.16",18.0882115665664,1963
"Temperate Northern Atlantic","1963.04.16",11.4602317075222,1963
"Temperate Northern Pacific","1963.04.16",7.08352637091461,1963
"Temperate South America","1963.04.16",15.418820556248,1963
"Temperate Southern Africa","1963.04.16",20.1533709685815,1963
"Arctic","1963.05.16",-0.846387492760309,1963
"Temperate Australasia","1963.05.16",16.9238234886756,1963
"Temperate Northern Atlantic","1963.05.16",13.3704578850651,1963
"Temperate Northern Pacific","1963.05.16",8.94067762999838,1963
"Temperate South America","1963.05.16",14.31197002899,1963
"Temperate Southern Africa","1963.05.16",19.1561199130141,1963
"Arctic","1963.06.16",-0.139395731466788,1963
"Temperate Australasia","1963.06.16",15.6884104378203,1963
"Temperate Northern Atlantic","1963.06.16",16.4790860836099,1963
"Temperate Northern Pacific","1963.06.16",11.3639624823878,1963
"Temperate South America","1963.06.16",12.8842177192094,1963
"Temperate Southern Africa","1963.06.16",18.1168451115565,1963
"Arctic","1963.07.16",1.11496021953225,1963
"Temperate Australasia","1963.07.16",14.8100392447578,1963
"Temperate Northern Atlantic","1963.07.16",18.9204375600104,1963
"Temperate Northern Pacific","1963.07.16",14.5589623981479,1963
"Temperate South America","1963.07.16",12.0027567454936,1963
"Temperate Southern Africa","1963.07.16",16.9761672867131,1963
"Arctic","1963.08.16",2.19936295121851,1963
"Temperate Australasia","1963.08.16",14.4321457536811,1963
"Temperate Northern Atlantic","1963.08.16",19.7528401543777,1963
"Temperate Northern Pacific","1963.08.16",16.8237032556034,1963
"Temperate South America","1963.08.16",11.5239066202219,1963
"Temperate Southern Africa","1963.08.16",16.50520550297,1963
"Arctic","1963.09.16",1.89723642129839,1963
"Temperate Australasia","1963.09.16",14.4045414133969,1963
"Temperate Northern Atlantic","1963.09.16",18.5398993815187,1963
"Temperate Northern Pacific","1963.09.16",15.9622592595582,1963
"Temperate South America","1963.09.16",11.6065091715403,1963
"Temperate Southern Africa","1963.09.16",16.759092543936,1963
"Arctic","1963.10.16",0.64986710198567,1963
"Temperate Australasia","1963.10.16",14.972035760961,1963
"Temperate Northern Atlantic","1963.10.16",16.6817322475154,1963
"Temperate Northern Pacific","1963.10.16",13.3741901479932,1963
"Temperate South America","1963.10.16",11.9055213541912,1963
"Temperate Southern Africa","1963.10.16",17.0719149487878,1963
"Arctic","1963.11.16",-0.237030442081675,1963
"Temperate Australasia","1963.11.16",15.804797744751,1963
"Temperate Northern Atlantic","1963.11.16",14.7449776787099,1963
"Temperate Northern Pacific","1963.11.16",10.5061725681583,1963
"Temperate South America","1963.11.16",13.1215236989447,1963
"Temperate Southern Africa","1963.11.16",18.2733694357315,1963
"Arctic","1963.12.16",-0.739068704356953,1963
"Temperate Australasia","1963.12.16",17.0964033697405,1963
"Temperate Northern Atlantic","1963.12.16",12.6592419610275,1963
"Temperate Northern Pacific","1963.12.16",8.59223249607466,1963
"Temperate South America","1963.12.16",14.6988753241193,1963
"Temperate Southern Africa","1963.12.16",19.7706252790345,1963
"Arctic","1964.01.16",-0.977882959311616,1964
"Temperate Australasia","1964.01.16",18.0923286845541,1964
"Temperate Northern Atlantic","1964.01.16",11.2822163186811,1964
"Temperate Northern Pacific","1964.01.16",7.03737870543163,1964
"Temperate South America","1964.01.16",16.3027566424331,1964
"Temperate Southern Africa","1964.01.16",20.5282443041729,1964
"Arctic","1964.02.15",-1.10423744521107,1964
"Temperate Australasia","1964.02.15",18.7786743212969,1964
"Temperate Northern Atlantic","1964.02.15",10.6934100039111,1964
"Temperate Northern Pacific","1964.02.15",6.32135087086363,1964
"Temperate South America","1964.02.15",16.6154281214315,1964
"Temperate Southern Africa","1964.02.15",20.9932954178244,1964
"Arctic","1964.03.16",-1.09718980901373,1964
"Temperate Australasia","1964.03.16",18.5189953991491,1964
"Temperate Northern Atlantic","1964.03.16",10.7015666593432,1964
"Temperate Northern Pacific","1964.03.16",6.13515417090182,1964
"Temperate South America","1964.03.16",16.0489465304973,1964
"Temperate Southern Africa","1964.03.16",20.8118776331093,1964
"Arctic","1964.04.16",-1.0237075246342,1964
"Temperate Australasia","1964.04.16",17.6783735161154,1964
"Temperate Northern Atlantic","1964.04.16",11.5052394629494,1964
"Temperate Northern Pacific","1964.04.16",6.95906537885569,1964
"Temperate South America","1964.04.16",15.0589439169256,1964
"Temperate Southern Africa","1964.04.16",19.6838374549362,1964
"Arctic","1964.05.16",-0.790749270940755,1964
"Temperate Australasia","1964.05.16",16.7308314103347,1964
"Temperate Northern Atlantic","1964.05.16",13.8370976578495,1964
"Temperate Northern Pacific","1964.05.16",8.74796211604242,1964
"Temperate South America","1964.05.16",13.8034170794719,1964
"Temperate Southern Africa","1964.05.16",18.4975010489449,1964
"Arctic","1964.06.16",-0.171354012883648,1964
"Temperate Australasia","1964.06.16",15.6466528949575,1964
"Temperate Northern Atlantic","1964.06.16",16.6129093493226,1964
"Temperate Northern Pacific","1964.06.16",11.3171655015538,1964
"Temperate South America","1964.06.16",12.674063809558,1964
"Temperate Southern Africa","1964.06.16",17.2427395515636,1964
"Arctic","1964.07.16",1.1616991258253,1964
"Temperate Australasia","1964.07.16",14.7655453820514,1964
"Temperate Northern Atlantic","1964.07.16",18.6769263474599,1964
"Temperate Northern Pacific","1964.07.16",13.9748626193339,1964
"Temperate South America","1964.07.16",11.5210318701324,1964
"Temperate Southern Africa","1964.07.16",16.4351242714122,1964
"Arctic","1964.08.16",2.06943323954809,1964
"Temperate Australasia","1964.08.16",14.3665991726085,1964
"Temperate Northern Atlantic","1964.08.16",19.3529375704323,1964
"Temperate Northern Pacific","1964.08.16",15.9565143969441,1964
"Temperate South America","1964.08.16",11.1474717943327,1964
"Temperate Southern Africa","1964.08.16",15.8051227288803,1964
"Arctic","1964.09.16",1.8624127214858,1964
"Temperate Australasia","1964.09.16",14.2092639246558,1964
"Temperate Northern Atlantic","1964.09.16",18.5736408999296,1964
"Temperate Northern Pacific","1964.09.16",15.1016892556891,1964
"Temperate South America","1964.09.16",11.1741847864278,1964
"Temperate Southern Africa","1964.09.16",15.8236141301654,1964
"Arctic","1964.10.16",0.567152736258623,1964
"Temperate Australasia","1964.10.16",14.750049318819,1964
"Temperate Northern Atlantic","1964.10.16",16.6151144376131,1964
"Temperate Northern Pacific","1964.10.16",12.7644651629673,1964
"Temperate South America","1964.10.16",12.120677929097,1964
"Temperate Southern Africa","1964.10.16",16.390831463228,1964
"Arctic","1964.11.16",-0.26648375501607,1964
"Temperate Australasia","1964.11.16",15.6340725091787,1964
"Temperate Northern Atlantic","1964.11.16",14.5424797123041,1964
"Temperate Northern Pacific","1964.11.16",10.0345635441981,1964
"Temperate South America","1964.11.16",13.2748581932052,1964
"Temperate Southern Africa","1964.11.16",17.3838821256221,1964
"Arctic","1964.12.16",-0.696074222007352,1964
"Temperate Australasia","1964.12.16",16.9236086690528,1964
"Temperate Northern Atlantic","1964.12.16",12.6856016907185,1964
"Temperate Northern Pacific","1964.12.16",8.13896458222561,1964
"Temperate South America","1964.12.16",14.7458088507407,1964
"Temperate Southern Africa","1964.12.16",18.8293404264498,1964
"Arctic","1965.01.16",-0.976849042099028,1965
"Temperate Australasia","1965.01.16",18.4636381165594,1965
"Temperate Northern Atlantic","1965.01.16",11.3869668516712,1965
"Temperate Northern Pacific","1965.01.16",6.58221881539531,1965
"Temperate South America","1965.01.16",16.4019021954755,1965
"Temperate Southern Africa","1965.01.16",20.3137170723852,1965
"Arctic","1965.02.15",-1.10559759204585,1965
"Temperate Australasia","1965.02.15",18.8076664818658,1965
"Temperate Northern Atlantic","1965.02.15",10.6596293235879,1965
"Temperate Northern Pacific","1965.02.15",6.06945489735195,1965
"Temperate South America","1965.02.15",16.9334454954251,1965
"Temperate Southern Africa","1965.02.15",21.3213304335696,1965
"Arctic","1965.03.16",-1.15313547653736,1965
"Temperate Australasia","1965.03.16",18.5066266834226,1965
"Temperate Northern Atlantic","1965.03.16",10.5816713786737,1965
"Temperate Northern Pacific","1965.03.16",6.10312707008097,1965
"Temperate South America","1965.03.16",16.5019205110627,1965
"Temperate Southern Africa","1965.03.16",20.8661809959993,1965
"Arctic","1965.04.16",-1.1101067232486,1965
"Temperate Australasia","1965.04.16",17.6307035348354,1965
"Temperate Northern Atlantic","1965.04.16",11.4347823494364,1965
"Temperate Northern Pacific","1965.04.16",6.84250069955174,1965
"Temperate South America","1965.04.16",15.7252450241333,1965
"Temperate Southern Africa","1965.04.16",19.8826150603706,1965
"Arctic","1965.05.16",-0.90014871212658,1965
"Temperate Australasia","1965.05.16",16.3980548597809,1965
"Temperate Northern Atlantic","1965.05.16",13.3031374027089,1965
"Temperate Northern Pacific","1965.05.16",8.36630413121124,1965
"Temperate South America","1965.05.16",14.2325127128102,1965
"Temperate Southern Africa","1965.05.16",18.3509965548055,1965
"Arctic","1965.06.16",-0.240791575000229,1965
"Temperate Australasia","1965.06.16",15.3462485680213,1965
"Temperate Northern Atlantic","1965.06.16",16.2358676463285,1965
"Temperate Northern Pacific","1965.06.16",10.9497411341364,1965
"Temperate South America","1965.06.16",13.1356799506345,1965
"Temperate Southern Africa","1965.06.16",17.0945122907609,1965
"Arctic","1965.07.16",1.0752374351399,1965
"Temperate Australasia","1965.07.16",14.53600845989,1965
"Temperate Northern Atlantic","1965.07.16",18.5224114293005,1965
"Temperate Northern Pacific","1965.07.16",13.9149743332967,1965
"Temperate South America","1965.07.16",12.02074768845,1965
"Temperate Southern Africa","1965.07.16",16.2414370744967,1965
"Arctic","1965.08.16",1.94255115215498,1965
"Temperate Australasia","1965.08.16",14.1337949019212,1965
"Temperate Northern Atlantic","1965.08.16",19.3689080667367,1965
"Temperate Northern Pacific","1965.08.16",16.2376003100159,1965
"Temperate South America","1965.08.16",11.8435957922557,1965
"Temperate Southern Africa","1965.08.16",16.0012456632508,1965
"Arctic","1965.09.16",1.88809130883831,1965
"Temperate Australasia","1965.09.16",14.2442258329473,1965
"Temperate Northern Atlantic","1965.09.16",18.4061089168558,1965
"Temperate Northern Pacific","1965.09.16",15.348847660492,1965
"Temperate South America","1965.09.16",11.3868592881361,1965
"Temperate Southern Africa","1965.09.16",16.0099675522238,1965
"Arctic","1965.10.16",0.553404893078508,1965
"Temperate Australasia","1965.10.16",14.7654784300388,1965
"Temperate Northern Atlantic","1965.10.16",16.7127178726481,1965
"Temperate Northern Pacific","1965.10.16",12.9435348217762,1965
"Temperate South America","1965.10.16",12.0327432377779,1965
"Temperate Southern Africa","1965.10.16",16.4644524482301,1965
"Arctic","1965.11.16",-0.440543334405708,1965
"Temperate Australasia","1965.11.16",15.6360067057813,1965
"Temperate Northern Atlantic","1965.11.16",14.3432573711646,1965
"Temperate Northern Pacific","1965.11.16",10.3362014712968,1965
"Temperate South America","1965.11.16",13.4594207728523,1965
"Temperate Southern Africa","1965.11.16",17.2846770794864,1965
"Arctic","1965.12.16",-0.792775171324953,1965
"Temperate Australasia","1965.12.16",17.2085348602034,1965
"Temperate Northern Atlantic","1965.12.16",12.3636827196189,1965
"Temperate Northern Pacific","1965.12.16",8.13811950586694,1965
"Temperate South America","1965.12.16",14.8717572344195,1965
"Temperate Southern Africa","1965.12.16",18.7874894892504,1965
"Arctic","1966.01.16",-1.02710979517534,1966
"Temperate Australasia","1966.01.16",18.4409011710403,1966
"Temperate Northern Atlantic","1966.01.16",11.2211445471408,1966
"Temperate Northern Pacific","1966.01.16",6.82837546109372,1966
"Temperate South America","1966.01.16",16.1021431948114,1966
"Temperate Southern Africa","1966.01.16",19.9552804152978,1966
"Arctic","1966.02.15",-1.12546442271051,1966
"Temperate Australasia","1966.02.15",19.3123602630746,1966
"Temperate Northern Atlantic","1966.02.15",10.6637972793403,1966
"Temperate Northern Pacific","1966.02.15",6.23474499546746,1966
"Temperate South America","1966.02.15",16.5032154389648,1966
"Temperate Southern Africa","1966.02.15",20.5299970268598,1966
"Arctic","1966.03.16",-1.20623952848167,1966
"Temperate Australasia","1966.03.16",19.0263931518946,1966
"Temperate Northern Atlantic","1966.03.16",10.728736744232,1966
"Temperate Northern Pacific","1966.03.16",6.35799842918354,1966
"Temperate South America","1966.03.16",16.0346016976697,1966
"Temperate Southern Africa","1966.03.16",20.3321803765854,1966
"Arctic","1966.04.16",-1.18291419050465,1966
"Temperate Australasia","1966.04.16",18.0519456586267,1966
"Temperate Northern Atlantic","1966.04.16",11.491316664126,1966
"Temperate Northern Pacific","1966.04.16",6.88376239469465,1966
"Temperate South America","1966.04.16",15.2172517272461,1966
"Temperate Southern Africa","1966.04.16",19.7643832095383,1966
"Arctic","1966.05.16",-0.967340436252828,1966
"Temperate Australasia","1966.05.16",16.6968026299762,1966
"Temperate Northern Atlantic","1966.05.16",13.4869479928721,1966
"Temperate Northern Pacific","1966.05.16",8.37350179237598,1966
"Temperate South America","1966.05.16",14.1252872887507,1966
"Temperate Southern Africa","1966.05.16",18.6339963148088,1966
"Arctic","1966.06.16",-0.267261948792657,1966
"Temperate Australasia","1966.06.16",15.5079851117908,1966
"Temperate Northern Atlantic","1966.06.16",16.430687605527,1966
"Temperate Northern Pacific","1966.06.16",11.0807282355982,1966
"Temperate South America","1966.06.16",12.8738716723027,1966
"Temperate Southern Africa","1966.06.16",17.5934038404281,1966
"Arctic","1966.07.16",1.07281175500367,1966
"Temperate Australasia","1966.07.16",14.6229609644311,1966
"Temperate Northern Atlantic","1966.07.16",18.8824839877888,1966
"Temperate Northern Pacific","1966.07.16",13.9104147137988,1966
"Temperate South America","1966.07.16",11.7993311003286,1966
"Temperate Southern Africa","1966.07.16",16.6307491893091,1966
"Arctic","1966.08.16",2.13510029072465,1966
"Temperate Australasia","1966.08.16",14.0900286772312,1966
"Temperate Northern Atlantic","1966.08.16",19.7068487790219,1966
"Temperate Northern Pacific","1966.08.16",16.4806626840141,1966
"Temperate South America","1966.08.16",11.4209331799615,1966
"Temperate Southern Africa","1966.08.16",16.1404849454231,1966
"Arctic","1966.09.16",1.8225795980924,1966
"Temperate Australasia","1966.09.16",14.0783404081296,1966
"Temperate Northern Atlantic","1966.09.16",18.8247468184003,1966
"Temperate Northern Pacific","1966.09.16",15.4153490900321,1966
"Temperate South America","1966.09.16",11.2240874996106,1966
"Temperate Southern Africa","1966.09.16",16.2824251397612,1966
"Arctic","1966.10.16",0.551693997850926,1966
"Temperate Australasia","1966.10.16",14.6756470215626,1966
"Temperate Northern Atlantic","1966.10.16",16.9750176097965,1966
"Temperate Northern Pacific","1966.10.16",13.1150227599716,1966
"Temperate South America","1966.10.16",11.8795123624205,1966
"Temperate Southern Africa","1966.10.16",16.5786773420227,1966
"Arctic","1966.11.16",-0.432100807162445,1966
"Temperate Australasia","1966.11.16",15.7322093197423,1966
"Temperate Northern Atlantic","1966.11.16",14.5946637505115,1966
"Temperate Northern Pacific","1966.11.16",10.4006333169584,1966
"Temperate South America","1966.11.16",13.0685619505457,1966
"Temperate Southern Africa","1966.11.16",17.8131873474508,1966
"Arctic","1966.12.16",-0.821162473531745,1966
"Temperate Australasia","1966.12.16",17.1846955763988,1966
"Temperate Northern Atlantic","1966.12.16",12.6678319994592,1966
"Temperate Northern Pacific","1966.12.16",8.24609152964293,1966
"Temperate South America","1966.12.16",14.7773891012592,1966
"Temperate Southern Africa","1966.12.16",19.4029852484689,1966
"Arctic","1967.01.16",-1.05825740702297,1967
"Temperate Australasia","1967.01.16",18.3811825629992,1967
"Temperate Northern Atlantic","1967.01.16",11.3322179272246,1967
"Temperate Northern Pacific","1967.01.16",6.6263930185037,1967
"Temperate South America","1967.01.16",15.825276361553,1967
"Temperate Southern Africa","1967.01.16",20.0653843322986,1967
"Arctic","1967.02.15",-1.1386621944028,1967
"Temperate Australasia","1967.02.15",19.0480482900245,1967
"Temperate Northern Atlantic","1967.02.15",10.818980863752,1967
"Temperate Northern Pacific","1967.02.15",5.98712835561952,1967
"Temperate South America","1967.02.15",16.4744106333843,1967
"Temperate Southern Africa","1967.02.15",20.664613694709,1967
"Arctic","1967.03.16",-1.16527485717898,1967
"Temperate Australasia","1967.03.16",18.871809072576,1967
"Temperate Northern Atlantic","1967.03.16",10.8484240100898,1967
"Temperate Northern Pacific","1967.03.16",6.13321102425432,1967
"Temperate South America","1967.03.16",16.0712332977539,1967
"Temperate Southern Africa","1967.03.16",20.3070150365684,1967
"Arctic","1967.04.16",-1.09237704290655,1967
"Temperate Australasia","1967.04.16",17.9122879957541,1967
"Temperate Northern Atlantic","1967.04.16",11.6919320997578,1967
"Temperate Northern Pacific","1967.04.16",7.04483877555448,1967
"Temperate South America","1967.04.16",15.2388154196971,1967
"Temperate Southern Africa","1967.04.16",19.4076368070496,1967
"Arctic","1967.05.16",-0.823800750790466,1967
"Temperate Australasia","1967.05.16",16.8220919943263,1967
"Temperate Northern Atlantic","1967.05.16",13.3526598541394,1967
"Temperate Northern Pacific","1967.05.16",9.05643079395644,1967
"Temperate South America","1967.05.16",14.2246176801902,1967
"Temperate Southern Africa","1967.05.16",18.4643190161226,1967
"Arctic","1967.06.16",-0.146034115779587,1967
"Temperate Australasia","1967.06.16",15.8187730846242,1967
"Temperate Northern Atlantic","1967.06.16",16.1216112431795,1967
"Temperate Northern Pacific","1967.06.16",11.9398357766372,1967
"Temperate South America","1967.06.16",12.8215447075675,1967
"Temperate Southern Africa","1967.06.16",17.278452858707,1967
"Arctic","1967.07.16",1.29330224569361,1967
"Temperate Australasia","1967.07.16",14.9763464511969,1967
"Temperate Northern Atlantic","1967.07.16",18.8886395133931,1967
"Temperate Northern Pacific","1967.07.16",14.8546107770165,1967
"Temperate South America","1967.07.16",11.5302569793229,1967
"Temperate Southern Africa","1967.07.16",16.2721995193946,1967
"Arctic","1967.08.16",2.13969646091792,1967
"Temperate Australasia","1967.08.16",14.7692394973885,1967
"Temperate Northern Atlantic","1967.08.16",20.1220275121653,1967
"Temperate Northern Pacific","1967.08.16",17.4398434736573,1967
"Temperate South America","1967.08.16",11.1730734017031,1967
"Temperate Southern Africa","1967.08.16",16.1085479416823,1967
"Arctic","1967.09.16",1.81165748385357,1967
"Temperate Australasia","1967.09.16",14.5262438488822,1967
"Temperate Northern Atlantic","1967.09.16",18.9940136451385,1967
"Temperate Northern Pacific","1967.09.16",15.9967438192929,1967
"Temperate South America","1967.09.16",11.1260166519706,1967
"Temperate Southern Africa","1967.09.16",16.3722706228343,1967
"Arctic","1967.10.16",0.785454098605032,1967
"Temperate Australasia","1967.10.16",15.2918182454557,1967
"Temperate Northern Atlantic","1967.10.16",17.1915949424754,1967
"Temperate Northern Pacific","1967.10.16",13.3124319573356,1967
"Temperate South America","1967.10.16",11.7236750623281,1967
"Temperate Southern Africa","1967.10.16",16.8258475289127,1967
"Arctic","1967.11.16",-0.291829815529318,1967
"Temperate Australasia","1967.11.16",15.8482998872415,1967
"Temperate Northern Atlantic","1967.11.16",14.8807394981061,1967
"Temperate Northern Pacific","1967.11.16",10.4045639756608,1967
"Temperate South America","1967.11.16",13.2059581057584,1967
"Temperate Southern Africa","1967.11.16",17.97897190733,1967
"Arctic","1967.12.16",-0.870635196677863,1967
"Temperate Australasia","1967.12.16",17.0663963480892,1967
"Temperate Northern Atlantic","1967.12.16",12.8088587601657,1967
"Temperate Northern Pacific","1967.12.16",8.0228277645843,1967
"Temperate South America","1967.12.16",14.2805316803021,1967
"Temperate Southern Africa","1967.12.16",19.4868354652134,1967
"Arctic","1968.01.16",-1.09197411253142,1968
"Temperate Australasia","1968.01.16",18.3500168531369,1968
"Temperate Northern Atlantic","1968.01.16",11.2226674312822,1968
"Temperate Northern Pacific","1968.01.16",6.61208706335026,1968
"Temperate South America","1968.01.16",16.0450646621959,1968
"Temperate Southern Africa","1968.01.16",20.610864353664,1968
"Arctic","1968.02.15",-1.17392339257275,1968
"Temperate Australasia","1968.02.15",19.0097547971285,1968
"Temperate Northern Atlantic","1968.02.15",10.6454979959764,1968
"Temperate Northern Pacific","1968.02.15",6.12604432387451,1968
"Temperate South America","1968.02.15",16.6532392979331,1968
"Temperate Southern Africa","1968.02.15",20.8300446205333,1968
"Arctic","1968.03.16",-1.21007293218589,1968
"Temperate Australasia","1968.03.16",19.1012070142306,1968
"Temperate Northern Atlantic","1968.03.16",10.6034891474311,1968
"Temperate Northern Pacific","1968.03.16",6.29261439683718,1968
"Temperate South America","1968.03.16",16.2635904180821,1968
"Temperate Southern Africa","1968.03.16",20.5765592071611,1968
"Arctic","1968.04.16",-1.23642644762553,1968
"Temperate Australasia","1968.04.16",18.0589089303954,1968
"Temperate Northern Atlantic","1968.04.16",11.7002521148784,1968
"Temperate Northern Pacific","1968.04.16",7.06528207822988,1968
"Temperate South America","1968.04.16",14.9476421559139,1968
"Temperate Southern Africa","1968.04.16",19.8186032784167,1968
"Arctic","1968.05.16",-1.02746099594092,1968
"Temperate Australasia","1968.05.16",16.7121444571731,1968
"Temperate Northern Atlantic","1968.05.16",13.7414920355085,1968
"Temperate Northern Pacific","1968.05.16",8.82375037439594,1968
"Temperate South America","1968.05.16",13.626280955048,1968
"Temperate Southern Africa","1968.05.16",18.7539612048774,1968
"Arctic","1968.06.16",-0.24263457870006,1968
"Temperate Australasia","1968.06.16",15.5079161260882,1968
"Temperate Northern Atlantic","1968.06.16",16.5487377171917,1968
"Temperate Northern Pacific","1968.06.16",11.7136198313941,1968
"Temperate South America","1968.06.16",12.5757687373685,1968
"Temperate Southern Africa","1968.06.16",17.4830883529586,1968
"Arctic","1968.07.16",1.27556896122006,1968
"Temperate Australasia","1968.07.16",14.6580049025707,1968
"Temperate Northern Atlantic","1968.07.16",18.8599491418216,1968
"Temperate Northern Pacific","1968.07.16",14.64912895384,1968
"Temperate South America","1968.07.16",11.8599542938121,1968
"Temperate Southern Africa","1968.07.16",16.6528107405919,1968
"Arctic","1968.08.16",2.26152029591122,1968
"Temperate Australasia","1968.08.16",14.2222014419034,1968
"Temperate Northern Atlantic","1968.08.16",19.6865639222993,1968
"Temperate Northern Pacific","1968.08.16",16.6341316067913,1968
"Temperate South America","1968.08.16",11.5974505080301,1968
"Temperate Southern Africa","1968.08.16",16.1215540551897,1968
"Arctic","1968.09.16",2.19679269795409,1968
"Temperate Australasia","1968.09.16",14.1171482167692,1968
"Temperate Northern Atlantic","1968.09.16",18.93645793248,1968
"Temperate Northern Pacific","1968.09.16",15.6023790150473,1968
"Temperate South America","1968.09.16",11.409480259382,1968
"Temperate Southern Africa","1968.09.16",16.2436416112832,1968
"Arctic","1968.10.16",0.549594081680422,1968
"Temperate Australasia","1968.10.16",14.6138588538537,1968
"Temperate Northern Atlantic","1968.10.16",17.0361552398379,1968
"Temperate Northern Pacific","1968.10.16",12.8535704028693,1968
"Temperate South America","1968.10.16",12.4207160137956,1968
"Temperate Southern Africa","1968.10.16",16.7810782756902,1968
"Arctic","1968.11.16",-0.530667810035416,1968
"Temperate Australasia","1968.11.16",15.4263655279437,1968
"Temperate Northern Atlantic","1968.11.16",14.5956748698139,1968
"Temperate Northern Pacific","1968.11.16",10.1293630891995,1968
"Temperate South America","1968.11.16",13.7690593868038,1968
"Temperate Southern Africa","1968.11.16",17.6816760949072,1968
"Arctic","1968.12.16",-0.979231917063413,1968
"Temperate Australasia","1968.12.16",16.836142670395,1968
"Temperate Northern Atlantic","1968.12.16",12.6813728780281,1968
"Temperate Northern Pacific","1968.12.16",8.2534520528328,1968
"Temperate South America","1968.12.16",15.1895813199177,1968
"Temperate Southern Africa","1968.12.16",19.5638570591883,1968
"Arctic","1969.01.16",-1.14316916793254,1969
"Temperate Australasia","1969.01.16",18.4209746955806,1969
"Temperate Northern Atlantic","1969.01.16",11.4436448805216,1969
"Temperate Northern Pacific","1969.01.16",6.74104839654326,1969
"Temperate South America","1969.01.16",16.4267181885922,1969
"Temperate Southern Africa","1969.01.16",20.5309583547757,1969
"Arctic","1969.02.15",-1.20533652447754,1969
"Temperate Australasia","1969.02.15",18.8868791596502,1969
"Temperate Northern Atlantic","1969.02.15",10.7758586556779,1969
"Temperate Northern Pacific","1969.02.15",5.99714514997152,1969
"Temperate South America","1969.02.15",16.9829282840203,1969
"Temperate Southern Africa","1969.02.15",21.3227053027468,1969
"Arctic","1969.03.16",-1.33975133334146,1969
"Temperate Australasia","1969.03.16",18.7075221607828,1969
"Temperate Northern Atlantic","1969.03.16",10.656420651369,1969
"Temperate Northern Pacific","1969.03.16",5.94825220942959,1969
"Temperate South America","1969.03.16",16.4634135615013,1969
"Temperate Southern Africa","1969.03.16",20.6598588294789,1969
"Arctic","1969.04.16",-1.28995303658369,1969
"Temperate Australasia","1969.04.16",17.8542414445143,1969
"Temperate Northern Atlantic","1969.04.16",11.4041123933343,1969
"Temperate Northern Pacific","1969.04.16",6.73542689435415,1969
"Temperate South America","1969.04.16",15.5175200861585,1969
"Temperate Southern Africa","1969.04.16",19.6741683640456,1969
"Arctic","1969.05.16",-1.02139606829896,1969
"Temperate Australasia","1969.05.16",16.6416508324126,1969
"Temperate Northern Atlantic","1969.05.16",13.3494573905054,1969
"Temperate Northern Pacific","1969.05.16",8.37516429533433,1969
"Temperate South America","1969.05.16",14.3326233484483,1969
"Temperate Southern Africa","1969.05.16",18.4063251805184,1969
"Arctic","1969.06.16",-0.318781580597075,1969
"Temperate Australasia","1969.06.16",15.5584247898852,1969
"Temperate Northern Atlantic","1969.06.16",16.460391219877,1969
"Temperate Northern Pacific","1969.06.16",11.0282279309681,1969
"Temperate South America","1969.06.16",13.0750142420449,1969
"Temperate Southern Africa","1969.06.16",17.2548079902145,1969
"Arctic","1969.07.16",0.925604435075399,1969
"Temperate Australasia","1969.07.16",14.800314547873,1969
"Temperate Northern Atlantic","1969.07.16",18.7994418318679,1969
"Temperate Northern Pacific","1969.07.16",14.3103134845362,1969
"Temperate South America","1969.07.16",12.0063407331581,1969
"Temperate Southern Africa","1969.07.16",16.3096515006825,1969
"Arctic","1969.08.16",1.69480752558482,1969
"Temperate Australasia","1969.08.16",14.4810731170524,1969
"Temperate Northern Atlantic","1969.08.16",20.0510944321873,1969
"Temperate Northern Pacific","1969.08.16",16.5626876686582,1969
"Temperate South America","1969.08.16",11.5478659103908,1969
"Temperate Southern Africa","1969.08.16",16.0246255458309,1969
"Arctic","1969.09.16",1.66479407804372,1969
"Temperate Australasia","1969.09.16",14.3800522812411,1969
"Temperate Northern Atlantic","1969.09.16",18.8125003825035,1969
"Temperate Northern Pacific","1969.09.16",15.6265513003593,1969
